region,Resource,technology,cluster,Zone,Num_VRE_Bins,LDS,Min_Share,Max_Share,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,Retro3_Source,gen_is_variable,Retro3_Efficiency,old_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWhyr,Can_Retire
BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,LandbasedWind_Class3_Moderate_,1_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,8168.1,0,0,1.20E+06,112258,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29641.34,579564.633,0.955,0.431834877,0,0,0,0,0,0,0,0,0,1,0,104218,0,1
BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,LandbasedWind_Class3_Moderate_,2_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,9068.3,0,0,1.20E+06,110969,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28627.829,559748.941,0.955,0.374939889,0,0,0,0,0,0,0,0,0,1,0,103204,0,1
BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,LandbasedWind_Class3_Moderate_,3_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,7607.1,0,0,1.20E+06,108966,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27053.533,528965.582,0.955,0.370538294,0,0,0,0,0,0,0,0,0,1,0,101630,0,1
BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,LandbasedWind_Class3_Moderate_,4_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,9564.1,0,0,1.20E+06,112692,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29982.55,586237.654,0.955,0.352356642,0,0,0,0,0,0,0,0,0,1,0,104559,0,1
BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,LandbasedWind_Class3_Moderate_,5_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,7092.6,0,0,1.20E+06,115454,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32154.169,628696.533,0.955,0.355908811,0,0,0,0,0,0,0,0,0,1,0,106731,0,1
BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,LandbasedWind_Class3_Moderate_,6_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,8357.7,0,0,1.20E+06,116442,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32930.848,643886.412,0.955,0.344358057,0,0,0,0,0,0,0,0,0,1,0,107507,0,1
BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,LandbasedWind_Class3_Moderate_,7_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,8323.4,0,0,1.20E+06,115086,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31865.269,623048.496,0.955,0.33393231,0,0,0,0,0,0,0,0,0,1,0,106442,0,1
BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,LandbasedWind_Class3_Moderate_,8_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,9622.3,0,0,1.20E+06,118745,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34741.619,679290.62,0.955,0.331710279,0,0,0,0,0,0,0,0,0,1,0,109318,0,1
BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,LandbasedWind_Class3_Moderate_,9_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,7130.7,0,0,1.20E+06,117783,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33985.141,664498.125,0.955,0.325934082,0,0,0,0,0,0,0,0,0,1,0,108562,0,1
BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,LandbasedWind_Class3_Moderate_,10_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,8404.9,0,0,1.20E+06,118168,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34288.034,670421.243,0.955,0.314995795,0,0,0,0,0,0,0,0,0,1,0,108865,0,1
BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,LandbasedWind_Class3_Moderate_,11_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,8181.6,0,0,1.20E+06,120431,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36067.359,705209.756,0.955,0.316868514,0,0,0,0,0,0,0,0,0,1,0,110644,0,1
BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,UtilityPV_Class1_Moderate_,0_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,11355.5,0,0,1.17E+06,80738,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4391.118,85857.01,0.986,0.299556673,0,0,0,0,0,0,0,0,0,1,0,79523,0,1
BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,UtilityPV_Class1_Moderate_,1_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,8710.1,0,0,1.17E+06,82775,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5992.448,117166.891,0.986,0.30097115,0,0,0,0,0,0,0,0,0,1,0,81124,0,1
BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,UtilityPV_Class1_Moderate_,2_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,8443.9,0,0,1.17E+06,84893,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7657.895,149730.413,0.986,0.291844755,0,0,0,0,0,0,0,0,0,1,0,82789,0,1
BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,UtilityPV_Class1_Moderate_,3_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,11623.8,0,0,1.17E+06,88252,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10298.63,201363.195,0.986,0.300391585,0,0,0,0,0,0,0,0,0,1,0,85430,0,1
BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,UtilityPV_Class1_Moderate_,4_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,7797.7,0,0,1.17E+06,81465,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4962.571,97030.3,0.986,0.276067317,0,0,0,0,0,0,0,0,0,1,0,80094,0,1
BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,UtilityPV_Class1_Moderate_,5_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,12090.4,0,0,1.17E+06,90447,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12024.447,235107.103,0.986,0.299753904,0,0,0,0,0,0,0,0,0,1,0,87156,0,1
BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,UtilityPV_Class1_Moderate_,6_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,4655.9,0,0,1.17E+06,83034,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6196.165,121150.055,0.986,0.273346841,0,0,0,0,0,0,0,0,0,1,0,81328,0,1
BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,UtilityPV_Class1_Moderate_,7_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,15350.5,0,0,1.17E+06,93308,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14273.873,279088.833,0.986,0.30249849,0,0,0,0,0,0,0,0,0,1,0,89405,0,1
BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,UtilityPV_Class1_Moderate_,8_anyQual_0,1,1,0,0,0,0,0,0,1,1,0,2840.8,0,0,1.17E+06,85500,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8134.787,159054.803,0.986,0.275489867,0,0,0,0,0,0,0,0,0,1,0,83266,0,1
BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,UtilityPV_Class1_Moderate_,9_anyQual_1,1,1,0,0,0,0,0,0,1,1,0,17164.4,0,0,1.17E+06,95483,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15983.528,312516.737,0.986,0.302839607,0,0,0,0,0,0,0,0,0,1,0,91115,0,1
CANO,CANO_landbasedwind_class3_moderate_0_anyQual_0,LandbasedWind_Class3_Moderate_,0_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,4658.2,0,0,1.20E+06,216219,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40544.957,792761.741,2.109,0.351414651,0,0,0,0,0,0,0,0,0,1,0,205205,0,1
CANO,CANO_landbasedwind_class3_moderate_1_anyQual_1,LandbasedWind_Class3_Moderate_,1_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,511.2,0,0,1.20E+06,202643,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29871.84,584073.822,2.109,0.396852136,0,0,0,0,0,0,0,0,0,1,0,194532,0,1
CANO,CANO_landbasedwind_class3_moderate_2_anyQual_0,LandbasedWind_Class3_Moderate_,2_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,4826.9,0,0,1.20E+06,218025,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41965.032,820529.074,2.109,0.312891275,0,0,0,0,0,0,0,0,0,1,0,206626,0,1
CANO,CANO_landbasedwind_class3_moderate_3_anyQual_1,LandbasedWind_Class3_Moderate_,3_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,247.5,0,0,1.20E+06,234618,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55010.822,1.08E+06,2.109,0.289543957,0,0,0,0,0,0,0,0,0,1,0,219671,0,1
CANO,CANO_landbasedwind_class3_moderate_4_anyQual_0,LandbasedWind_Class3_Moderate_,4_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,4677.3,0,0,1.20E+06,210695,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36202.08,707847.23,2.109,0.313973039,0,0,0,0,0,0,0,0,0,1,0,200863,0,1
CANO,CANO_landbasedwind_class3_moderate_5_anyQual_1,LandbasedWind_Class3_Moderate_,5_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,428.5,0,0,1.20E+06,219603,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43205.815,844788.48,2.109,0.300324321,0,0,0,0,0,0,0,0,0,1,0,207866,0,1
CANO,CANO_landbasedwind_class3_moderate_6_anyQual_0,LandbasedWind_Class3_Moderate_,6_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,4526.8,0,0,1.20E+06,210106,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35738.847,698789.097,2.109,0.294114828,0,0,0,0,0,0,0,0,0,1,0,200399,0,1
CANO,CANO_landbasedwind_class3_moderate_7_anyQual_1,LandbasedWind_Class3_Moderate_,7_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,603,0,0,1.20E+06,224461,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47025.036,919466.262,2.109,0.261347771,0,0,0,0,0,0,0,0,0,1,0,211686,0,1
CANO,CANO_landbasedwind_class3_moderate_8_anyQual_0,LandbasedWind_Class3_Moderate_,8_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,4340.9,0,0,1.20E+06,203777,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30762.839,601495.08,2.109,0.293565422,0,0,0,0,0,0,0,0,0,1,0,195423,0,1
CANO,CANO_landbasedwind_class3_moderate_9_anyQual_1,LandbasedWind_Class3_Moderate_,9_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,770.2,0,0,1.20E+06,222425,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45424.488,888170.537,2.109,0.240350023,0,0,0,0,0,0,0,0,0,1,0,210085,0,1
CANO,CANO_landbasedwind_class3_moderate_10_anyQual_0,LandbasedWind_Class3_Moderate_,10_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,4315.2,0,0,1.20E+06,207688,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33838.297,661628.624,2.109,0.279268086,0,0,0,0,0,0,0,0,0,1,0,198499,0,1
CANO,CANO_landbasedwind_class3_moderate_11_anyQual_1,LandbasedWind_Class3_Moderate_,11_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,764.6,0,0,1.20E+06,223638,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46378.347,906820.522,2.109,0.227101594,0,0,0,0,0,0,0,0,0,1,0,211039,0,1
CANO,CANO_utilitypv_class1_moderate_0_anyQual_0,UtilityPV_Class1_Moderate_,0_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,14708,0,0,1.17E+06,92739,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7953.331,155506.906,1.084,0.291826695,0,0,0,0,0,0,0,0,0,1,0,90587,0,1
CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,UtilityPV_Class1_Moderate_,1_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,11601.9,0,0,1.17E+06,89684,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5551.276,108540.904,1.084,0.289115667,0,0,0,0,0,0,0,0,0,1,0,88185,0,1
CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,UtilityPV_Class1_Moderate_,2_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,3885.1,0,0,1.17E+06,85776,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479.013,48470.716,1.084,0.292166442,0,0,0,0,0,0,0,0,0,1,0,85113,0,1
CANO,CANO_utilitypv_class1_moderate_3_anyQual_1,UtilityPV_Class1_Moderate_,3_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,9886.4,0,0,1.17E+06,91380,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6885.055,134619.529,1.084,0.289319485,0,0,0,0,0,0,0,0,0,1,0,89519,0,1
CANO,CANO_utilitypv_class1_moderate_4_anyQual_0,UtilityPV_Class1_Moderate_,4_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,14531.2,0,0,1.17E+06,99161,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13002.657,254233.466,1.084,0.288473964,0,0,0,0,0,0,0,0,0,1,0,95636,0,1
CANO,CANO_utilitypv_class1_moderate_5_anyQual_0,UtilityPV_Class1_Moderate_,5_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,17875,0,0,1.17E+06,98752,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12681.234,247948.877,1.084,0.291468889,0,0,0,0,0,0,0,0,0,1,0,95315,0,1
CANO,CANO_utilitypv_class1_moderate_6_anyQual_0,UtilityPV_Class1_Moderate_,6_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,4350.4,0,0,1.17E+06,98027,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12110.794,236795.386,1.084,0.285777122,0,0,0,0,0,0,0,0,0,1,0,94744,0,1
CANO,CANO_utilitypv_class1_moderate_7_anyQual_1,UtilityPV_Class1_Moderate_,7_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,3219.3,0,0,1.17E+06,95125,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9829.617,192192.844,1.084,0.286458403,0,0,0,0,0,0,0,0,0,1,0,92463,0,1
CANO,CANO_utilitypv_class1_moderate_8_anyQual_0,UtilityPV_Class1_Moderate_,8_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,18424.3,0,0,1.17E+06,106498,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18770.996,367018.639,1.084,0.291505873,0,0,0,0,0,0,0,0,0,1,0,101404,0,1
CANO,CANO_utilitypv_class1_moderate_9_anyQual_0,UtilityPV_Class1_Moderate_,9_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,7675.8,0,0,1.17E+06,104807,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17441.76,341030.654,1.084,0.290881544,0,0,0,0,0,0,0,0,0,1,0,100075,0,1
CANO,CANO_utilitypv_class1_moderate_10_anyQual_0,UtilityPV_Class1_Moderate_,10_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,12470.9,0,0,1.17E+06,104405,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17125.74,334849.746,1.084,0.288832068,0,0,0,0,0,0,0,0,0,1,0,99759,0,1
CANO,CANO_utilitypv_class1_moderate_11_anyQual_1,UtilityPV_Class1_Moderate_,11_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,1421.9,0,0,1.17E+06,101615,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14931.732,291954.364,1.084,0.284713417,0,0,0,0,0,0,0,0,0,1,0,97565,0,1
CANO,CANO_utilitypv_class1_moderate_12_anyQual_0,UtilityPV_Class1_Moderate_,12_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,15531.1,0,0,1.17E+06,108493,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20339.453,397686.16,1.084,0.288036495,0,0,0,0,0,0,0,0,0,1,0,102973,0,1
CANO,CANO_utilitypv_class1_moderate_13_anyQual_0,UtilityPV_Class1_Moderate_,13_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,14283.7,0,0,1.17E+06,111013,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22320.228,436426.695,1.084,0.292563766,0,0,0,0,0,0,0,0,0,1,0,104954,0,1
CANO,CANO_utilitypv_class1_moderate_14_anyQual_0,UtilityPV_Class1_Moderate_,14_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,9767.7,0,0,1.17E+06,112518,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23503.9,459559.88,1.084,0.294669271,0,0,0,0,0,0,0,0,0,1,0,106137,0,1
CANO,CANO_utilitypv_class1_moderate_15_anyQual_1,UtilityPV_Class1_Moderate_,15_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,382.1,0,0,1.17E+06,110393,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21833.388,426898.914,1.084,0.290974706,0,0,0,0,0,0,0,0,0,1,0,104467,0,1
CANO,CANO_utilitypv_class1_moderate_16_anyQual_0,UtilityPV_Class1_Moderate_,16_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,13655.4,0,0,1.17E+06,111526,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22723.867,444313.637,1.084,0.285659045,0,0,0,0,0,0,0,0,0,1,0,105357,0,1
CANO,CANO_utilitypv_class1_moderate_17_anyQual_0,UtilityPV_Class1_Moderate_,17_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,16332.4,0,0,1.17E+06,116308,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26483.901,517828.362,1.084,0.297257006,0,0,0,0,0,0,0,0,0,1,0,109117,0,1
CANO,CANO_utilitypv_class1_moderate_18_anyQual_0,UtilityPV_Class1_Moderate_,18_anyQual_0,2,1,0,0,0,0,0,0,1,1,0,9103.2,0,0,1.17E+06,117215,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27195.321,531773.765,1.084,0.299439609,0,0,0,0,0,0,0,0,0,1,0,109829,0,1
CANO,CANO_utilitypv_class1_moderate_19_anyQual_1,UtilityPV_Class1_Moderate_,19_anyQual_1,2,1,0,0,0,0,0,0,1,1,0,908.5,0,0,1.17E+06,125208,19324,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33480.8,654642.177,1.084,0.312378645,0,0,0,0,0,0,0,0,0,1,0,116114,0,1
CANO,CANO_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,1,2,1,0,0,0,0,0,0,1,1,0,1976,0,0,4.68E+06,523715,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98647.821,1.93E+06,1.308,0.456544399,0,0,0,0,0,0,0,0,0,1,0,497037,0,1
CANO,CANO_offshorewind_class12_moderate_floating_1_2,OffShoreWind_Class12_Moderate_floating_1,2,2,1,0,0,0,0,0,0,1,1,0,1864.4,0,0,4.68E+06,528561,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102457.645,2.00E+06,1.308,0.47485736,0,0,0,0,0,0,0,0,0,1,0,500847,0,1
CANO,CANO_offshorewind_class12_moderate_floating_1_3,OffShoreWind_Class12_Moderate_floating_1,3,2,1,0,0,0,0,0,0,1,1,0,1920,0,0,4.68E+06,532075,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105220.21,2.06E+06,1.308,0.476600081,0,0,0,0,0,0,0,0,0,1,0,503610,0,1
CANO,CANO_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,1,2,1,0,0,0,0,0,0,1,1,0,1196.1,0,0,2.95E+06,372035,93759,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95062.256,1.86E+06,1.308,0.516228259,0,0,0,0,0,0,0,0,0,1,0,346278,0,1
CANO,CANO_offshorewind_class3_moderate_fixed_0_2,OffShoreWind_Class3_Moderate_fixed_0,2,2,1,0,0,0,0,0,0,1,1,0,1119.8,0,0,2.95E+06,373526,93759,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96235.162,1.88E+06,1.308,0.503066421,0,0,0,0,0,0,0,0,0,1,0,347451,0,1
CANO,CANO_offshorewind_class3_moderate_fixed_0_3,OffShoreWind_Class3_Moderate_fixed_0,3,2,1,0,0,0,0,0,0,1,1,0,1086,0,0,2.95E+06,376952,93759,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98928.446,1.93E+06,1.308,0.497328579,0,0,0,0,0,0,0,0,0,1,0,350144,0,1
CANO,CANO_offshorewind_class12_moderate_floating_0_1,OffShoreWind_Class12_Moderate_floating_0,1,2,1,0,0,0,0,0,0,1,1,0,63326.1,0,0,4.68E+06,507150,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85623.819,1.67E+06,1.308,0.455763459,0,0,0,0,0,0,0,0,0,1,0,484013,0,1
CANO,CANO_offshorewind_class12_moderate_floating_0_2,OffShoreWind_Class12_Moderate_floating_0,2,2,1,0,0,0,0,0,0,1,1,0,63384.1,0,0,4.68E+06,521680,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97048.069,1.90E+06,1.308,0.502915919,0,0,0,0,0,0,0,0,0,1,0,495438,0,1
CANO,CANO_offshorewind_class12_moderate_floating_0_3,OffShoreWind_Class12_Moderate_floating_0,3,2,1,0,0,0,0,0,0,1,1,0,63197.2,0,0,4.68E+06,530739,81075,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104170.157,2.04E+06,1.308,0.472433895,0,0,0,0,0,0,0,0,0,1,0,502560,0,1
CASO,CASO_landbasedwind_class3_moderate_0_anyQual_0,LandbasedWind_Class3_Moderate_,0_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,588.1,0,0,1.20E+06,147668,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14393.506,281427.944,1.657,0.411764801,0,0,0,0,0,0,0,0,0,1,0,143719,0,1
CASO,CASO_landbasedwind_class3_moderate_1_anyQual_1,LandbasedWind_Class3_Moderate_,1_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,322.9,0,0,1.20E+06,157605,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22205.563,434172.615,1.657,0.408974171,0,0,0,0,0,0,0,0,0,1,0,151531,0,1
CASO,CASO_landbasedwind_class3_moderate_2_anyQual_0,LandbasedWind_Class3_Moderate_,2_anyQual_0,3,1,0,0,0,0,0,0,1,1,0,716.5,0,0,1.20E+06,149224,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15616.492,305340.294,1.657,0.35353744,0,0,0,0,0,0,0,0,0,1,0,144942,0,1
CASO,CASO_landbasedwind_class3_moderate_3_anyQual_1,LandbasedWind_Class3_Moderate_,3_anyQual_1,3,1,0,0,0,0,0,0,1,1,0,160.7,0,0,1.20E+06,148912,27364,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15371.622,300552.482,1.657,0.350720018,0,0,0,0,0,0,0,0,0,1,0,144697,0,1
